country,alpha_3_code,time_period,obs_value,sex
Kuwait,KWT,2005,84.7,Total
Kuwait,KWT,2006,84.8,Total
Kuwait,KWT,2007,84.9,Total
Kuwait,KWT,2008,84.9,Total
Kuwait,KWT,2009,84.9,Total
Kuwait,KWT,2010,84.8,Total
Kuwait,KWT,2011,84.7,Total
Kuwait,KWT,2012,84.6,Total
Kuwait,KWT,2013,84.5,Total
Kuwait,KWT,2014,84.4,Total
Kuwait,KWT,2015,84.3,Total
Kuwait,KWT,2016,84.3,Total
Lao People's Democratic Republic,LAO,2001,90.5,Female
Lao People's Democratic Republic,LAO,2002,90.6,Female
Lao People's Democratic Republic,LAO,2003,90.6,Female
Lao People's Democratic Republic,LAO,2004,90.6,Female
Lao People's Democratic Republic,LAO,2005,90.7,Female
Lao People's Democratic Republic,LAO,2006,90.7,Female
Lao People's Democratic Republic,LAO,2007,90.7,Female
Lao People's Democratic Republic,LAO,2008,90.8,Female
Lao People's Democratic Republic,LAO,2009,90.8,Female
Lao People's Democratic Republic,LAO,2010,90.8,Female
Lao People's Democratic Republic,LAO,2011,90.9,Female
Lao People's Democratic Republic,LAO,2012,90.9,Female
Lao People's Democratic Republic,LAO,2013,90.9,Female
Lao People's Democratic Republic,LAO,2014,91.0,Female
Lao People's Democratic Republic,LAO,2015,91.0,Female
Lao People's Democratic Republic,LAO,2016,91.0,Female
Lao People's Democratic Republic,LAO,2001,81.5,Male
Lao People's Democratic Republic,LAO,2002,81.3,Male
Lao People's Democratic Republic,LAO,2003,81.1,Male
Lao People's Democratic Republic,LAO,2004,80.8,Male
Lao People's Democratic Republic,LAO,2005,80.6,Male
Lao People's Democratic Republic,LAO,2006,80.4,Male
Lao People's Democratic Republic,LAO,2007,80.2,Male
Lao People's Democratic Republic,LAO,2008,79.9,Male
Lao People's Democratic Republic,LAO,2009,79.7,Male
Lao People's Democratic Republic,LAO,2010,79.5,Male
Lao People's Democratic Republic,LAO,2011,79.2,Male
Lao People's Democratic Republic,LAO,2012,79.0,Male
Lao People's Democratic Republic,LAO,2013,78.8,Male
Lao People's Democratic Republic,LAO,2014,78.5,Male
Lao People's Democratic Republic,LAO,2015,78.3,Male
Lao People's Democratic Republic,LAO,2016,78.0,Male
Lao People's Democratic Republic,LAO,2001,86.0,Total
Lao People's Democratic Republic,LAO,2002,85.9,Total
Lao People's Democratic Republic,LAO,2003,85.8,Total
Lao People's Democratic Republic,LAO,2004,85.7,Total
Lao People's Democratic Republic,LAO,2005,85.6,Total
Lao People's Democratic Republic,LAO,2006,85.5,Total
Lao People's Democratic Republic,LAO,2007,85.4,Total
Lao People's Democratic Republic,LAO,2008,85.3,Total
Lao People's Democratic Republic,LAO,2009,85.2,Total
Lao People's Democratic Republic,LAO,2010,85.1,Total
Lao People's Democratic Republic,LAO,2011,85.0,Total
Lao People's Democratic Republic,LAO,2012,84.9,Total
Lao People's Democratic Republic,LAO,2013,84.8,Total
Lao People's Democratic Republic,LAO,2014,84.7,Total
Lao People's Democratic Republic,LAO,2015,84.5,Total
Lao People's Democratic Republic,LAO,2016,84.4,Total
Latvia,LVA,2001,84.3,Female
Latvia,LVA,2002,84.3,Female
Latvia,LVA,2003,84.3,Female
Latvia,LVA,2004,84.3,Female
Latvia,LVA,2005,84.3,Female
Latvia,LVA,2006,84.2,Female
Latvia,LVA,2007,84.2,Female
Latvia,LVA,2008,84.2,Female
Latvia,LVA,2009,84.2,Female
Latvia,LVA,2010,84.2,Female
Latvia,LVA,2011,84.2,Female
Latvia,LVA,2012,84.2,Female
Latvia,LVA,2013,84.2,Female
Latvia,LVA,2014,84.2,Female
Latvia,LVA,2015,84.2,Female
Latvia,LVA,2016,84.2,Female
Latvia,LVA,2001,76.2,Male
Latvia,LVA,2002,76.2,Male
Latvia,LVA,2003,76.2,Male
Latvia,LVA,2004,76.2,Male
Latvia,LVA,2005,76.2,Male
Latvia,LVA,2006,76.2,Male
Latvia,LVA,2007,76.2,Male
Latvia,LVA,2008,76.2,Male
Latvia,LVA,2009,76.2,Male
Latvia,LVA,2010,76.2,Male
Latvia,LVA,2011,76.2,Male
Latvia,LVA,2012,76.2,Male
Latvia,LVA,2013,76.2,Male
Latvia,LVA,2014,76.2,Male
Latvia,LVA,2015,76.2,Male
Latvia,LVA,2016,76.2,Male
Latvia,LVA,2001,80.1,Total
Latvia,LVA,2002,80.1,Total
Latvia,LVA,2003,80.1,Total
Latvia,LVA,2004,80.1,Total
Latvia,LVA,2005,80.1,Total
Latvia,LVA,2006,80.1,Total
Latvia,LVA,2007,80.1,Total
Latvia,LVA,2008,80.1,Total
Latvia,LVA,2009,80.1,Total
Latvia,LVA,2010,80.1,Total
Latvia,LVA,2011,80.1,Total
Latvia,LVA,2012,80.1,Total
Latvia,LVA,2013,80.1,Total
Latvia,LVA,2014,80.1,Total
Latvia,LVA,2015,80.1,Total
Latvia,LVA,2016,80.1,Total
Lebanon,LBN,2001,87.8,Female
Lebanon,LBN,2002,87.8,Female
Lebanon,LBN,2003,87.8,Female
Lebanon,LBN,2004,87.8,Female
Lebanon,LBN,2005,87.8,Female
Lebanon,LBN,2006,87.8,Female
Lebanon,LBN,2007,87.8,Female
Lebanon,LBN,2008,87.8,Female
Lebanon,LBN,2009,87.8,Female
Lebanon,LBN,2010,87.8,Female
Lebanon,LBN,2011,87.9,Female
Lebanon,LBN,2012,87.9,Female
Lebanon,LBN,2013,87.9,Female
Lebanon,LBN,2014,87.9,Female
Lebanon,LBN,2015,87.9,Female
Lebanon,LBN,2016,87.9,Female
Lebanon,LBN,2001,78.0,Male
Lebanon,LBN,2002,77.9,Male
Lebanon,LBN,2003,77.8,Male
Lebanon,LBN,2004,77.6,Male
Lebanon,LBN,2005,77.5,Male
Lebanon,LBN,2006,77.4,Male
Lebanon,LBN,2007,77.2,Male
Lebanon,LBN,2008,77.1,Male
Lebanon,LBN,2009,76.9,Male
Lebanon,LBN,2010,76.8,Male
Lebanon,LBN,2011,76.7,Male
Lebanon,LBN,2012,76.5,Male
Lebanon,LBN,2013,76.4,Male
Lebanon,LBN,2014,76.3,Male
Lebanon,LBN,2015,76.1,Male
Lebanon,LBN,2016,76.0,Male
Lebanon,LBN,2001,82.9,Total
Lebanon,LBN,2002,82.9,Total
Lebanon,LBN,2003,82.9,Total
Lebanon,LBN,2004,82.8,Total
Lebanon,LBN,2005,82.8,Total
Lebanon,LBN,2006,82.7,Total
Lebanon,LBN,2007,82.7,Total
Lebanon,LBN,2008,82.6,Total
Lebanon,LBN,2009,82.6,Total
Lebanon,LBN,2010,82.5,Total
Lebanon,LBN,2011,82.4,Total
Lebanon,LBN,2012,82.4,Total
Lebanon,LBN,2013,82.3,Total
Lebanon,LBN,2014,82.2,Total
Lebanon,LBN,2015,82.1,Total
Lebanon,LBN,2016,82.1,Total
Libyan Arab Jamahiriya,LBY,2001,88.5,Female
Libyan Arab Jamahiriya,LBY,2002,88.5,Female
Libyan Arab Jamahiriya,LBY,2003,88.5,Female
Libyan Arab Jamahiriya,LBY,2004,88.5,Female
Libyan Arab Jamahiriya,LBY,2005,88.5,Female
Libyan Arab Jamahiriya,LBY,2006,88.5,Female
Libyan Arab Jamahiriya,LBY,2007,88.5,Female
Libyan Arab Jamahiriya,LBY,2008,88.5,Female
Libyan Arab Jamahiriya,LBY,2009,88.5,Female
Libyan Arab Jamahiriya,LBY,2010,88.5,Female
Libyan Arab Jamahiriya,LBY,2011,88.5,Female
Libyan Arab Jamahiriya,LBY,2012,88.5,Female
Libyan Arab Jamahiriya,LBY,2013,88.5,Female
Libyan Arab Jamahiriya,LBY,2014,88.6,Female
Libyan Arab Jamahiriya,LBY,2015,88.6,Female
Libyan Arab Jamahiriya,LBY,2016,88.6,Female
Libyan Arab Jamahiriya,LBY,2001,79.3,Male
Libyan Arab Jamahiriya,LBY,2002,79.2,Male
Libyan Arab Jamahiriya,LBY,2003,79.2,Male
Libyan Arab Jamahiriya,LBY,2004,79.1,Male
Libyan Arab Jamahiriya,LBY,2005,79.0,Male
Libyan Arab Jamahiriya,LBY,2006,78.9,Male
Libyan Arab Jamahiriya,LBY,2007,78.8,Male
Libyan Arab Jamahiriya,LBY,2008,78.7,Male
Libyan Arab Jamahiriya,LBY,2009,78.6,Male
Libyan Arab Jamahiriya,LBY,2010,78.5,Male
Libyan Arab Jamahiriya,LBY,2011,78.5,Male
Libyan Arab Jamahiriya,LBY,2012,78.4,Male
Libyan Arab Jamahiriya,LBY,2013,78.3,Male
Libyan Arab Jamahiriya,LBY,2014,78.2,Male
Libyan Arab Jamahiriya,LBY,2015,78.1,Male
Libyan Arab Jamahiriya,LBY,2016,78.0,Male
Libyan Arab Jamahiriya,LBY,2001,83.8,Total
Libyan Arab Jamahiriya,LBY,2002,83.7,Total
Libyan Arab Jamahiriya,LBY,2003,83.7,Total
Libyan Arab Jamahiriya,LBY,2004,83.7,Total
Libyan Arab Jamahiriya,LBY,2005,83.6,Total
Libyan Arab Jamahiriya,LBY,2006,83.6,Total
Libyan Arab Jamahiriya,LBY,2007,83.5,Total
Libyan Arab Jamahiriya,LBY,2008,83.5,Total
Libyan Arab Jamahiriya,LBY,2009,83.4,Total
Libyan Arab Jamahiriya,LBY,2010,83.4,Total
Libyan Arab Jamahiriya,LBY,2011,83.4,Total
Libyan Arab Jamahiriya,LBY,2012,83.3,Total
Libyan Arab Jamahiriya,LBY,2013,83.3,Total
Libyan Arab Jamahiriya,LBY,2014,83.2,Total
Libyan Arab Jamahiriya,LBY,2015,83.2,Total
Libyan Arab Jamahiriya,LBY,2016,83.2,Total
Lithuania,LTU,2001,84.1,Female
Lithuania,LTU,2002,84.2,Female
Lithuania,LTU,2003,84.2,Female
Lithuania,LTU,2004,84.2,Female
Lithuania,LTU,2005,84.2,Female
Lithuania,LTU,2006,84.3,Female
Lithuania,LTU,2007,84.3,Female
Lithuania,LTU,2008,84.3,Female
Lithuania,LTU,2009,84.3,Female
Lithuania,LTU,2010,84.4,Female
Lithuania,LTU,2011,84.4,Female
Lithuania,LTU,2012,84.4,Female
Lithuania,LTU,2013,84.5,Female
Lithuania,LTU,2014,84.5,Female
Lithuania,LTU,2015,84.5,Female
Lithuania,LTU,2016,84.5,Female
Lithuania,LTU,2001,75.9,Male
Lithuania,LTU,2002,76.0,Male
Lithuania,LTU,2003,76.0,Male
Lithuania,LTU,2004,76.0,Male
Lithuania,LTU,2005,76.0,Male
Lithuania,LTU,2006,76.0,Male
Lithuania,LTU,2007,76.0,Male
Lithuania,LTU,2008,76.0,Male
Lithuania,LTU,2009,76.0,Male
Lithuania,LTU,2010,76.0,Male
Lithuania,LTU,2011,76.0,Male
Lithuania,LTU,2012,76.0,Male
Lithuania,LTU,2013,76.0,Male
Lithuania,LTU,2014,76.0,Male
Lithuania,LTU,2015,76.0,Male
Lithuania,LTU,2016,76.0,Male
Lithuania,LTU,2001,80.0,Total
Lithuania,LTU,2002,80.0,Total
Lithuania,LTU,2003,80.0,Total
Lithuania,LTU,2004,80.0,Total
Lithuania,LTU,2005,80.0,Total
Lithuania,LTU,2006,80.0,Total
Lithuania,LTU,2007,80.0,Total
Lithuania,LTU,2008,80.1,Total
Lithuania,LTU,2009,80.1,Total
Lithuania,LTU,2010,80.1,Total
Lithuania,LTU,2011,80.1,Total
Lithuania,LTU,2012,80.1,Total
Lithuania,LTU,2013,80.1,Total
Lithuania,LTU,2014,80.1,Total
Lithuania,LTU,2015,80.1,Total
Lithuania,LTU,2016,80.1,Total
Luxembourg,LUX,2001,85.5,Female
Luxembourg,LUX,2002,85.5,Female
Luxembourg,LUX,2003,85.5,Female
Luxembourg,LUX,2004,85.5,Female
Luxembourg,LUX,2005,85.5,Female
Luxembourg,LUX,2006,85.5,Female
Luxembourg,LUX,2007,85.5,Female
Luxembourg,LUX,2008,85.5,Female
Luxembourg,LUX,2009,85.5,Female
Luxembourg,LUX,2010,85.5,Female
Luxembourg,LUX,2011,85.5,Female
Luxembourg,LUX,2012,85.4,Female
Luxembourg,LUX,2013,85.4,Female
Luxembourg,LUX,2014,85.4,Female
Luxembourg,LUX,2015,85.4,Female
Luxembourg,LUX,2016,85.4,Female
Luxembourg,LUX,2001,76.3,Male
Luxembourg,LUX,2002,76.1,Male
Luxembourg,LUX,2003,75.9,Male
Luxembourg,LUX,2004,75.8,Male
Luxembourg,LUX,2005,75.6,Male
Luxembourg,LUX,2006,75.4,Male
Luxembourg,LUX,2007,75.2,Male
Luxembourg,LUX,2008,75.0,Male
Luxembourg,LUX,2009,74.8,Male
Luxembourg,LUX,2010,74.6,Male
Luxembourg,LUX,2011,74.4,Male
Luxembourg,LUX,2012,74.2,Male
Luxembourg,LUX,2013,74.0,Male
Luxembourg,LUX,2014,73.8,Male
Luxembourg,LUX,2015,73.6,Male
Luxembourg,LUX,2016,73.4,Male
Luxembourg,LUX,2001,80.8,Total
Luxembourg,LUX,2002,80.7,Total
Luxembourg,LUX,2003,80.6,Total
Luxembourg,LUX,2004,80.5,Total
Luxembourg,LUX,2005,80.4,Total
Luxembourg,LUX,2006,80.3,Total
Luxembourg,LUX,2007,80.2,Total
Luxembourg,LUX,2008,80.1,Total
Luxembourg,LUX,2009,80.0,Total
Luxembourg,LUX,2010,79.9,Total
Luxembourg,LUX,2011,79.8,Total
Luxembourg,LUX,2012,79.7,Total
Luxembourg,LUX,2013,79.6,Total
Luxembourg,LUX,2014,79.5,Total
Luxembourg,LUX,2015,79.3,Total
Luxembourg,LUX,2016,79.2,Total
Malaysia,MYS,2001,91.1,Female
Malaysia,MYS,2002,91.1,Female
Malaysia,MYS,2003,91.1,Female
Malaysia,MYS,2004,91.1,Female
Malaysia,MYS,2005,91.2,Female
Malaysia,MYS,2006,91.2,Female
Malaysia,MYS,2007,91.2,Female
Malaysia,MYS,2008,91.2,Female
Malaysia,MYS,2009,91.3,Female
Malaysia,MYS,2010,91.3,Female
Malaysia,MYS,2011,91.3,Female
Malaysia,MYS,2012,91.3,Female
Malaysia,MYS,2013,91.4,Female
Malaysia,MYS,2014,91.4,Female
Malaysia,MYS,2015,91.4,Female
Malaysia,MYS,2016,91.4,Female
Malaysia,MYS,2001,82.5,Male
Malaysia,MYS,2002,82.4,Male
Malaysia,MYS,2003,82.3,Male
Malaysia,MYS,2004,82.1,Male
Malaysia,MYS,2005,82.0,Male
Malaysia,MYS,2006,81.9,Male
Malaysia,MYS,2007,81.8,Male
Malaysia,MYS,2008,81.6,Male
Malaysia,MYS,2009,81.5,Male
Malaysia,MYS,2010,81.4,Male
Malaysia,MYS,2011,81.2,Male
Malaysia,MYS,2012,81.1,Male
Malaysia,MYS,2013,81.0,Male
Malaysia,MYS,2014,80.8,Male
Malaysia,MYS,2015,80.7,Male
Malaysia,MYS,2016,80.6,Male
Malaysia,MYS,2001,86.7,Total
Malaysia,MYS,2002,86.6,Total
Malaysia,MYS,2003,86.6,Total
Malaysia,MYS,2004,86.5,Total
Malaysia,MYS,2005,86.5,Total
Malaysia,MYS,2006,86.5,Total
Malaysia,MYS,2007,86.5,Total
Malaysia,MYS,2008,86.5,Total
Malaysia,MYS,2009,86.5,Total
Malaysia,MYS,2010,86.4,Total
